"date","temp","rhum","wdsp","vis","elpower","houtemp","s.rain","s.sun"
2018-09-08,15.0041666666667,85.1666666666667,7.04166666666667,27791.6666666667,591.833333333333,18.3458333333333,6.2,0.1
2018-09-09,14.5791666666667,72.7083333333333,11.2916666666667,38208.3333333333,300.291666666667,18.2208333333333,0,6.9
2018-09-10,13.9125,79.5833333333333,9.79166666666667,23291.6666666667,219.541666666667,17.6208333333333,0.5,0.1
2018-09-11,13.0666666666667,80.5833333333333,9.04166666666667,22125,565.5,17.3375,2,2
2018-09-12,12.2208333333333,75.1666666666667,8.79166666666667,44583.3333333333,324.166666666667,17.7166666666667,0.2,9.6
2018-09-13,12.4666666666667,76.8333333333333,8.95833333333333,33541.6666666667,459.75,17.4083333333333,0,3.3
2018-09-14,12.6375,81.8125,9.3125,31687.5,163.5625,17.05625,1.3,2.4
2018-09-15,14.2181818181818,78.4545454545455,8.63636363636364,33454.5454545455,236.727272727273,16.8818181818182,0.7,0.1
2018-09-16,14.5833333333333,81.4166666666667,10.4166666666667,30583.3333333333,228.25,17.5166666666667,1.3,2.2
2018-09-17,15.8681818181818,78.7272727272727,9.54545454545454,31000,211.727272727273,17.3318181818182,0,0.2
2018-09-18,16.4291666666667,77.25,12.7083333333333,31208.3333333333,165.833333333333,17.6125,1.6,6.3
2018-09-19,14.47,71.2,15.8,30000,166.3,17.26,0.8,0.9
2018-09-20,6.54,94.6,14.8,14400,258.8,14.78,7.3,0
2018-09-21,9.34166666666667,79.125,14,32416.6666666667,221.458333333333,15.0541666666667,1.1,4.8
2018-09-22,8.65,84.0833333333333,4.66666666666667,28750,468.25,15.5708333333333,0,0
2018-09-23,7.725,77.5833333333333,10.8333333333333,43958.3333333333,315.25,16.3083333333333,0,9.4
2018-09-24,8.00416666666667,74.7083333333333,7.29166666666667,46666.6666666667,275.583333333333,16.0458333333333,0,7.9
2018-09-25,10.8708333333333,71.8333333333333,9.125,44375,305,16.0083333333333,0,1.8
2018-09-26,16.5458333333333,82.7916666666667,8.79166666666667,29375,278.375,16.8666666666667,0,4.3
2018-09-27,12.5045454545455,82.4090909090909,9,30636.3636363636,242.681818181818,17.7863636363636,0.4,3.9
